# u |D(u)|
3.379961247577973893e-01 1.880808865642925214e-04
3.382336396024751557e-01 2.185921822682193540e-04
3.384711544471529221e-01 2.472909247927521960e-04
3.387086692918307440e-01 2.583313536844477135e-04
3.389461841365085659e-01 2.467194702200064399e-04
3.391836989811863323e-01 2.176274502154625892e-04
3.394212138258640987e-01 1.870286424583726063e-04
3.396587286705419206e-01 1.781616070926888141e-04
3.398962435152196870e-01 1.992291596222336839e-04
3.401337583598974534e-01 2.314889978212428582e-04
3.403712732045752754e-01 2.536209173827827772e-04
3.406087880492530973e-01 2.547085145012336922e-04
3.408463028939308637e-01 2.342380797587793363e-04
3.410838177386086301e-01 2.019808230239620390e-04
3.413213325832864520e-01 1.783042208905919021e-04
3.415588474279642739e-01 1.834810407790846316e-04
3.417963622726420403e-01 2.124362936960896755e-04
3.420338771173198067e-01 2.421911407949708689e-04
3.422713919619976286e-01 2.557217774239801586e-04
3.425089068066754505e-01 2.468363004910001444e-04
3.427464216513532169e-01 2.194359745203033776e-04
3.429839364960309833e-01 1.880484609518559623e-04
3.432214513407088052e-01 1.756284182467858848e-04
3.434589661853865716e-01 1.936053856783951049e-04
3.436964810300643380e-01 2.255825625482596258e-04
3.439339958747421599e-01 2.495493434301531365e-04
3.441715107194199819e-01 2.533665965776924519e-04
3.444090255640977483e-01 2.353245720137864066e-04
3.446465404087755147e-01 2.038350394827972967e-04
3.448840552534533366e-01 1.779979779905348529e-04
3.451215700981311585e-01 1.793209794441420128e-04
3.453590849428089249e-01 2.063878844127991412e-04
3.455965997874866913e-01 2.369453751081612638e-04
3.458341146321645132e-01 2.528431124766103194e-04
3.460716294768423351e-01 2.466950913779745861e-04
3.463091443215201015e-01 2.211645467604568549e-04
3.465466591661978679e-01 1.893495099452838411e-04
3.467841740108756898e-01 1.736205523400867078e-04
3.470216888555534562e-01 1.882767145518700639e-04
3.472592037002312226e-01 2.196542349516589936e-04
3.474967185449090445e-01 2.452617585299249965e-04
3.477342333895868665e-01 2.517435349983527669e-04
3.479717482342646329e-01 2.362090318065817836e-04
3.482092630789423993e-01 2.057509627776333476e-04
3.484467779236202212e-01 1.781300370846902216e-04
3.486842927682980431e-01 1.756258834229824451e-04
3.489218076129758095e-01 2.004813534771637113e-04
3.491593224576535759e-01 2.315752881462481588e-04
3.493968373023313978e-01 2.497040864621020788e-04
3.496343521470092197e-01 2.462887545918974823e-04
3.498718669916869861e-01 2.227832015265309210e-04
3.501093818363647525e-01 1.908825488036583809e-04
3.503468966810425744e-01 1.721303000202549440e-04
3.505844115257203963e-01 1.832789578145145668e-04
3.508219263703981072e-01 2.137329301513682064e-04
3.510594412150759291e-01 2.407740527593142470e-04
3.512969560597537511e-01 2.498416226024611727e-04
3.515344709044315175e-01 2.368753013417257674e-04
3.517719857491092839e-01 2.076874387781496567e-04
3.520095005937871058e-01 1.786599444908371960e-04
3.522470154384649277e-01 1.724157785235893268e-04
3.524845302831426941e-01 1.947520222237793166e-04
3.527220451278204605e-01 2.261038055059742455e-04
3.529595599724982824e-01 2.463147733275479132e-04
3.531970748171761043e-01 2.456122666257138905e-04
3.534345896618538707e-01 2.242652348701180867e-04
3.536721045065316371e-01 1.925992498455182200e-04
3.539096193512094590e-01 1.711422273933096354e-04
3.541471341958872809e-01 1.786465036681326155e-04
3.543846490405649918e-01 2.078488856863790343e-04
3.546221638852428137e-01 2.361033476190529403e-04
3.548596787299206357e-01 2.476647246806429467e-04
3.550971935745984021e-01 2.373097976356015307e-04
3.553347084192761685e-01 2.096065385689538233e-04
3.555722232639539904e-01 1.795438028288628496e-04
3.558097381086318123e-01 1.697046030848883304e-04
3.560472529533095787e-01 1.892358974739762935e-04
3.562847677979873451e-01 2.205551454494178551e-04
3.565222826426651670e-01 2.426865478127464867e-04
3.567597974873429889e-01 2.446625270714100457e-04
3.569973123320207553e-01 2.255870419104060202e-04
3.572348271766985217e-01 1.944529582000958890e-04
3.574723420213763436e-01 1.706335855751410068e-04
3.577098568660541655e-01 1.744114921377854606e-04
3.579473717107318764e-01 2.020336460702796676e-04
3.581848865554096983e-01 2.312679979208264380e-04
3.584224014000875203e-01 2.452181942757812355e-04
3.586599162447652867e-01 2.375013324271434991e-04
3.588974310894430531e-01 2.114736056440591006e-04
3.591349459341208750e-01 1.807355424032053954e-04
3.593724607787986969e-01 1.674994254577563094e-04
3.596099756234764633e-01 1.839693376588226958e-04
3.598474904681542297e-01 2.149548499737579646e-04
3.600850053128320516e-01 2.388320513465508376e-04
3.603225201575098735e-01 2.434382317671362269e-04
3.605600350021876399e-01 2.267279406488721617e-04
3.607975498468654063e-01 1.963992641978509486e-04
3.610350646915432282e-01 1.705750450700766439e-04
3.612725795362210501e-01 1.706028840285363321e-04
3.615100943808988165e-01 1.963200155343656952e-04
3.617476092255765829e-01 2.262876036817496191e-04
3.619851240702544048e-01 2.425088000721970275e-04
3.622226389149321713e-01 2.374409446625077268e-04
3.624601537596099377e-01 2.132572240014202853e-04
3.626976686042877596e-01 1.821881127457166912e-04
3.629351834489655815e-01 1.657998964614244375e-04
3.631726982936433479e-01 1.789886037605453988e-04
3.634102131383211143e-01 2.093298159329865004e-04
3.636477279829989362e-01 2.347651691036430413e-04
3.638852428276767581e-01 2.419397601126450968e-04
3.641227576723545245e-01 2.276699913483546756e-04
3.643602725170322909e-01 1.983964040190292399e-04
3.645977873617101128e-01 1.709316907265992697e-04
3.648353022063879347e-01 1.672454641902679044e-04
3.650728170510657011e-01 1.907419650984733012e-04
3.653103318957434675e-01 2.211830313110476807e-04
3.655478467404212894e-01 2.395446662697318051e-04
3.657853615850990558e-01 2.371217464716781124e-04
3.660228764297768222e-01 2.149291297020872475e-04
3.662603912744546442e-01 1.838545363010277351e-04
3.664979061191324661e-01 1.645980068055436082e-04
3.667354209638102325e-01 1.743292806622103819e-04
3.669729358084879989e-01 2.037083212758930507e-04
3.672104506531658208e-01 2.305010179911437930e-04
3.674479654978436427e-01 2.401690758535334803e-04
3.676854803425214091e-01 2.283978180980426268e-04
3.679229951871991755e-01 2.004055121030331186e-04
3.681605100318769974e-01 1.716641892443537235e-04
3.683980248765548193e-01 1.643588402921316400e-04
3.686355397212325857e-01 1.853344774184060217e-04
3.688730545659103521e-01 2.159764430735315252e-04
3.691105694105881740e-01 2.363352239633853330e-04
3.693480842552659404e-01 2.365387829887490641e-04
3.695855990999437068e-01 2.164640844967621869e-04
3.698231139446215288e-01 1.856887904808087819e-04
3.700606287892993507e-01 1.638781909424132804e-04
3.702981436339771171e-01 1.700255621853462079e-04
3.705356584786548835e-01 1.981200396650802283e-04
3.707731733233327054e-01 2.260559453972308135e-04
3.710106881680105273e-01 2.381296406051208259e-04
3.712482030126882937e-01 2.288984370692992399e-04
3.714857178573660601e-01 2.023907518986032671e-04
3.717232327020438820e-01 1.727300321376894904e-04
3.719607475467217039e-01 1.619565157742734350e-04
3.721982623913994703e-01 1.801333105575676633e-04
3.724357772360772367e-01 2.106913332383434062e-04
3.726732920807550586e-01 2.328911737004642126e-04
3.729108069254328250e-01 2.356889058538691397e-04
3.731483217701105914e-01 2.178397263555276176e-04
3.733858366147884134e-01 1.876465062284661273e-04
3.736233514594662353e-01 1.636177810561647477e-04
3.738608663041440017e-01 1.661094056441671598e-04
3.740983811488217681e-01 1.925960345130740771e-04
3.743358959934995900e-01 2.214475385023972106e-04
3.745734108381774119e-01 2.358263394920487733e-04
3.748109256828551783e-01 2.291610943911735851e-04
3.750484405275329447e-01 2.043193513785187090e-04
3.752859553722107666e-01 1.740847627890232928e-04
3.755234702168885885e-01 1.600451252398051429e-04
3.757609850615663549e-01 1.751746606003275056e-04
3.759984999062441213e-01 2.053525685566156417e-04
3.762360147509219432e-01 2.292244589992752329e-04
3.764735295955997096e-01 2.345706600156792347e-04
3.767110444402774760e-01 2.190364080944451266e-04
3.769485592849552980e-01 1.896854884740515831e-04
3.771860741296331199e-01 1.637877751480615242e-04
3.774235889743108863e-01 1.626095788378762862e-04
3.776611038189886527e-01 1.871687208445426472e-04
3.778986186636664746e-01 2.166946438906902465e-04
3.781361335083442965e-01 2.332654183757189130e-04
3.783736483530220629e-01 2.291771153293634144e-04
3.786111631976998293e-01 2.061615674010301659e-04
3.788486780423776512e-01 1.756831128983677565e-04
3.790861928870554731e-01 1.586239176926637379e-04
3.793237077317332395e-01 1.704947039075611838e-04
3.795612225764110059e-01 1.999864296020640252e-04
3.797987374210888278e-01 2.253482506898598736e-04
3.800362522657665942e-01 2.331841833055856852e-04
3.802737671104443606e-01 2.200370324613588717e-04
3.805112819551221826e-01 1.917660755930166079e-04
3.807487967998000045e-01 1.643538495941954277e-04
3.809863116444777709e-01 1.595506433223037421e-04
3.812238264891555373e-01 1.818717804026013271e-04
3.814613413338333592e-01 2.118173969567721353e-04
3.816988561785111811e-01 2.304544322325148618e-04
3.819363710231889475e-01 2.289397656849585772e-04
3.821738858678667139e-01 2.078905996330921661e-04
3.824114007125445358e-01 1.774799963241620608e-04
3.826489155572223577e-01 1.576845552741450271e-04
3.828864304019001241e-01 1.661290037487595168e-04
3.831239452465778905e-01 1.946206480807280838e-04
3.833614600912557124e-01 2.212769420896751110e-04
3.835989749359334788e-01 2.315311181983423791e-04
3.838364897806112452e-01 2.208268895380891060e-04
3.840740046252890671e-01 1.938513613880718230e-04
3.843115194699668891e-01 1.652775253380676674e-04
3.845490343146446555e-01 1.569519391853267133e-04
3.847865491593224219e-01 1.767400124623325086e-04
3.850240640040002438e-01 2.068372602906940264e-04
3.852615788486780657e-01 2.274022043609474377e-04
3.854990936933558321e-01 2.284441256402790341e-04
3.857366085380335985e-01 2.094824709556346364e-04
3.859741233827114204e-01 1.794313319443058068e-04
3.862116382273892423e-01 1.572112640582325378e-04
3.864491530720670087e-01 1.621117743865259527e-04
3.866866679167447751e-01 1.892844332662619103e-04
3.869241827614225970e-01 2.170261550200219033e-04
3.871616976061003634e-01 2.296145352454912944e-04
3.873992124507781298e-01 2.213935004672268098e-04
3.876367272954559517e-01 1.959073053614741097e-04
3.878742421401337737e-01 1.665173910035651155e-04
3.881117569848115401e-01 1.548266542969093209e-04
3.883492718294893065e-01 1.718091001873588782e-04
3.885867866741671284e-01 2.017770696513048411e-04
3.888243015188449503e-01 2.241187962889762018e-04
3.890618163635227167e-01 2.276869760114969931e-04
3.892993312082004831e-01 2.109158877099609551e-04
3.895368460528783050e-01 1.814946879724281114e-04
3.897743608975561269e-01 1.571813338278949044e-04
3.900118757422338933e-01 1.584750091417512561e-04
3.902493905869116597e-01 1.840084782926679403e-04
3.904869054315894816e-01 2.126127566953276435e-04
3.907244202762672480e-01 2.274388676552526313e-04
3.909619351209450144e-01 2.217264700809504002e-04
3.911994499656228363e-01 1.979027563079106572e-04
3.914369648103006583e-01 1.680302945331448917e-04
3.916744796549784247e-01 1.531810696022730105e-04
3.919119944996561911e-01 1.671152709697251617e-04
3.921495093443340130e-01 1.966610853659889831e-04
3.923870241890118349e-01 2.206154883050070125e-04
3.926245390336896013e-01 2.266666965461507153e-04
3.928620538783673677e-01 2.121720899082533420e-04
3.930995687230451896e-01 1.836297558528782387e-04
3.933370835677230115e-01 1.575659237324629979e-04
3.935745984124007779e-01 1.552474975565564885e-04
3.938121132570785443e-01 1.788249342046610655e-04
3.940496281017563662e-01 2.080548873988363225e-04
3.942871429464341326e-01 2.250098566392929483e-04
3.945246577911118990e-01 2.218173499098156887e-04
3.947621726357897209e-01 1.998094117551312769e-04
3.949996874804675429e-01 1.697724334067361729e-04
3.952372023251453093e-01 1.520140671631804653e-04
3.954747171698230757e-01 1.626948299254226944e-04
3.957122320145008976e-01 1.915150458614196273e-04
3.959497468591787195e-01 2.169047706846886155e-04
3.961872617038564859e-01 2.253831758847944474e-04
3.964247765485342523e-01 2.132346988205291926e-04
3.966622913932120742e-01 1.857986722298587046e-04
3.968998062378898961e-01 1.583310983421453257e-04
3.971373210825676625e-01 1.524537790772573361e-04
3.973748359272454289e-01 1.737673363348479034e-04
3.976123507719232508e-01 2.033719987263488160e-04
3.978498656166010172e-01 2.223345072628536321e-04
3.980873804612787836e-01 2.216595123538837929e-04
3.983248953059566055e-01 2.016017323328751516e-04
3.985624101506344275e-01 1.717002968354917056e-04
3.987999249953121939e-01 1.513169669772715018e-04
3.990374398399899603e-01 1.585835499425976010e-04
3.992749546846677822e-01 1.863662184204544772e-04
3.995124695293456041e-01 2.130003458219707237e-04
3.997499843740233705e-01 2.238377326831203701e-04
3.999874992187011369e-01 2.140895671779893784e-04
4.002250140633789588e-01 1.879662126825418483e-04
4.004625289080567807e-01 1.594389998899648528e-04
4.007000437527345471e-01 1.501131034211329086e-04
4.009375585974123135e-01 1.688704642653836524e-04
4.011750734420901354e-01 1.985849018355426805e-04
4.014125882867679573e-01 2.194210546316866786e-04
4.016501031314456682e-01 2.212480362646139856e-04
4.018876179761234901e-01 2.032568266301785533e-04
4.021251328208013121e-01 1.737714365906964842e-04
4.023626476654790785e-01 1.510737245203896690e-04
4.026001625101568449e-01 1.548159106198318058e-04
4.028376773548346668e-01 1.812434403107735859e-04
4.030751921995124887e-01 2.089171414224430165e-04
4.033127070441902551e-01 2.220330474797707729e-04
4.035502218888680215e-01 2.147246355038898949e-04
4.037877367335458434e-01 1.900998823658011088e-04
4.040252515782236653e-01 1.608490596522273489e-04
4.042627664229014317e-01 1.482384858880080231e-04
4.045002812675791981e-01 1.641701135288127836e-04
4.047377961122570200e-01 1.937158245369385477e-04
4.049753109569348419e-01 2.162789404216803669e-04
4.052128258016125528e-01 2.205796038558632518e-04
4.054503406462903747e-01 2.047543186254071441e-04
4.056878554909681966e-01 1.759450628584588591e-04
4.059253703356459630e-01 1.512614791112450359e-04
4.061628851803237295e-01 1.514241931216055322e-04
4.064004000250015514e-01 1.761771407273672770e-04
4.066379148696793733e-01 2.046713351037144095e-04
4.068754297143571397e-01 2.199731049684522952e-04
4.071129445590349061e-01 2.151297968429433203e-04
4.073504594037127280e-01 1.921699274857684538e-04
4.075879742483905499e-01 1.625191624482634663e-04
4.078254890930683163e-01 1.468359538825994538e-04
4.080630039377460827e-01 1.597027555559604717e-04
4.083005187824239046e-01 1.887884753716090563e-04
4.085380336271017265e-01 2.129187998589903038e-04
4.087755484717794374e-01 2.196524086955237165e-04
4.090130633164572593e-01 2.060762068214602098e-04
4.092505781611350812e-01 1.781824759746138717e-04
4.094880930058128476e-01 1.518514023623275858e-04
4.097256078504906140e-01 1.484374582178628387e-04
4.099631226951684360e-01 1.711993308682572699e-04
4.102006375398462579e-01 2.002803905124206862e-04
4.104381523845240243e-01 2.176631463561184065e-04
4.106756672292017907e-01 2.152967711781401657e-04
4.109131820738796126e-01 1.941492887997720072e-04
4.111506969185574345e-01 1.644066984991045287e-04
4.113882117632352009e-01 1.459040736887117667e-04
4.116257266079129673e-01 1.555050627771072255e-04
4.118632414525907892e-01 1.838281115160143614e-04
4.121007562972686111e-01 2.093524594055434166e-04
4.123382711419463775e-01 2.184660743727602071e-04
4.125757859866241439e-01 2.072067217214981923e-04
4.128133008313019658e-01 1.804473538450486144e-04
4.130508156759797322e-01 1.528097646891119518e-04
4.132883305206574986e-01 1.458804590714823316e-04
4.135258453653353206e-01 1.663435457353475676e-04
