# tau K_raw K_smooth K_GUE
2.905937291527685318e+00 1.458323930365780230e+00 1.269837884627739832e+00 1.000000000000000000e+00
2.907938625750500439e+00 3.995919597391571210e-01 1.198579633655836307e+00 1.000000000000000000e+00
2.909939959973316004e+00 2.290214616699977057e-01 1.108994752499819825e+00 1.000000000000000000e+00
2.911941294196131125e+00 4.686054550886584735e+00 1.091159405468077326e+00 1.000000000000000000e+00
2.913942628418946246e+00 5.520200671366255057e-02 1.094928417697774936e+00 1.000000000000000000e+00
2.915943962641761367e+00 1.821533169074436298e+00 1.096137068928975111e+00 1.000000000000000000e+00
2.917945296864576488e+00 3.863571694308619575e-01 1.093596580557359754e+00 1.000000000000000000e+00
2.919946631087392053e+00 1.491059613676614992e+00 1.081036869317682614e+00 1.000000000000000000e+00
2.921947965310207174e+00 1.706775832753444078e-01 1.081144272822537555e+00 1.000000000000000000e+00
2.923949299533022295e+00 9.396430517680216532e-01 1.014171375803842867e+00 1.000000000000000000e+00
2.925950633755837416e+00 1.891548306107455613e+00 9.670872761208910706e-01 1.000000000000000000e+00
2.927951967978652537e+00 2.941368153320882861e+00 9.636139909479541910e-01 1.000000000000000000e+00
2.929953302201468102e+00 2.888410653388263569e-02 9.203665743934656973e-01 1.000000000000000000e+00
2.931954636424283223e+00 4.497200652398984921e-01 9.680987373119875894e-01 1.000000000000000000e+00
2.933955970647098344e+00 8.438828993034294679e-02 9.298635738346014978e-01 1.000000000000000000e+00
2.935957304869913465e+00 9.951680921690052306e-02 9.505697047830949931e-01 1.000000000000000000e+00
2.937958639092728585e+00 5.654874730413504968e-01 9.455924482040096724e-01 1.000000000000000000e+00
2.939959973315544151e+00 3.976435503731343135e-01 9.211531288407722728e-01 1.000000000000000000e+00
2.941961307538359272e+00 1.680135911722967224e-01 9.135838062624888067e-01 1.000000000000000000e+00
2.943962641761174392e+00 1.859118721921365402e+00 9.118123096670394112e-01 1.000000000000000000e+00
2.945963975983989513e+00 3.636892342850122972e+00 9.155962363579519536e-01 1.000000000000000000e+00
2.947965310206804634e+00 7.315100743400188010e-01 8.925469851384153497e-01 1.000000000000000000e+00
2.949966644429620199e+00 1.294288001544759759e+00 9.029132024332551243e-01 1.000000000000000000e+00
2.951967978652435320e+00 9.120634200762164912e-02 9.108426359396558647e-01 1.000000000000000000e+00
2.953969312875250441e+00 7.466429976085925402e-01 7.983638809297424199e-01 1.000000000000000000e+00
2.955970647098065562e+00 5.580164334148904892e-01 8.227685524423409280e-01 1.000000000000000000e+00
2.957971981320880683e+00 2.589173871312605568e-01 7.933570506215024132e-01 1.000000000000000000e+00
2.959973315543696248e+00 1.153903068932216891e-01 7.964837820482659758e-01 1.000000000000000000e+00
2.961974649766511369e+00 4.410705718968206679e-02 7.601164743976167593e-01 1.000000000000000000e+00
2.963975983989326490e+00 3.374031530500228304e-01 7.559536065128522608e-01 1.000000000000000000e+00
2.965977318212141611e+00 1.003420244217699681e-01 7.330354832989981473e-01 1.000000000000000000e+00
2.967978652434956732e+00 2.626570494931713129e-01 6.869001587597919345e-01 1.000000000000000000e+00
2.969979986657772297e+00 4.706379251726520163e-01 6.151594720934289162e-01 1.000000000000000000e+00
2.971981320880587418e+00 2.491127155879590660e+00 6.144549816901635486e-01 1.000000000000000000e+00
2.973982655103402539e+00 2.940679998448361143e-01 6.034861996111415827e-01 1.000000000000000000e+00
2.975983989326217660e+00 1.792641064367069603e+00 6.014279486372307026e-01 1.000000000000000000e+00
2.977985323549032781e+00 3.912676376644986798e-01 5.990007093880380662e-01 1.000000000000000000e+00
2.979986657771848346e+00 9.393683431076635948e-01 5.852083319967855690e-01 1.000000000000000000e+00
2.981987991994663467e+00 1.101449465665934380e+00 5.755097088169529584e-01 1.000000000000000000e+00
2.983989326217478588e+00 4.411620276499436666e-01 5.714118163493360214e-01 1.000000000000000000e+00
2.985990660440293709e+00 1.317197337920732014e+00 5.260674572780832392e-01 1.000000000000000000e+00
2.987991994663108830e+00 5.133046303647775810e-01 4.373627659890558794e-01 1.000000000000000000e+00
2.989993328885924395e+00 8.246068688275898229e-01 4.195210568588114697e-01 1.000000000000000000e+00
2.991994663108739516e+00 5.541282354324282844e-01 3.879530568211344566e-01 1.000000000000000000e+00
2.993995997331554637e+00 7.442559548012971093e-02 3.857285118941192747e-01 1.000000000000000000e+00
2.995997331554369758e+00 1.055793538730207093e+00 3.675177070743974594e-01 1.000000000000000000e+00
2.997998665777184879e+00 6.156615944200553026e-01 3.539075501618391684e-01 1.000000000000000000e+00
3.000000000000000000e+00 5.145531579281686918e-01 3.475924919391255585e-01 1.000000000000000000e+00
